True,Unnamed: 0,Call ID,person_ID,Referal Source,Attorney,Injury 1,Injury 2,Injury 3,Injury 4,Injury 5,surgery,injury_date,intake,take,person_id,name,sex,date of birth,Person ID Check,Facebook,Google,Other,Referal,Website,Female,Male,Age of Client,Ankle,Arm,Elbow,Eye,Foot/Feet,Hand,Hands,Head,Hip,Neck
21156,21156,21292,21256,Referal,Daniel Kafee,Elbow,,,,,Yes,2010-02-20,2017-06-05,Yes,21256,Buffy Ward,Female,1992-08-11,0,0,0,0,1,0,1,0,6402 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0
21157,21157,21293,21257,Website,Atticus Finch,Hands,Hand,,,,Yes,2014-05-03,2017-06-05,No,21257,Amy Seider,,1962-06-02,0,0,0,0,0,1,0,0,18963 days 00:00:00.000000000,0,0,0,0,0,1,1,0,0,0
21158,21158,21294,21258,Facebook,Patty Hewes,Eye,,,,,No,2015-12-11,2017-06-05,Yes,21258,Richard Malinowski,Male,2000-06-02,0,1,0,0,0,0,0,1,5670 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21159,21159,21295,21259,Google,Perry Mason,Hands,,,,,Yes,2013-05-02,2017-06-05,No,21259,Marsha Comeaux,Female,1979-02-09,0,0,1,0,0,0,1,0,12501 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0
21160,21160,21296,21260,Facebook,Atticus Finch,Neck,Head,,,,No,2015-09-07,2017-06-06,Yes,21260,Matthew Garelik,Male,1975-01-08,0,1,0,0,0,0,0,1,14852 days 00:00:00.000000000,0,0,0,0,0,0,0,1,0,1
21161,21161,21297,21261,,Perry Mason,Eye,Foot/Feet,Elbow,Neck,Head,Yes,2012-12-15,2017-06-06,No,21261,Ronald Fisher,Male,1979-06-16,0,0,0,0,0,0,0,1,12236 days 00:00:00.000000000,0,0,1,1,1,0,0,1,0,1
21162,21162,21298,21262,Facebook,Ally Mcbeal,Arm,,,,,No,2017-05-15,2017-06-06,Yes,21262,Alberta Kader,Female,1983-11-23,0,1,0,0,0,0,1,0,12227 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0
21163,21163,21299,21263,Other,Daniel Kafee,Eye,,,,,No,2015-09-10,2017-06-06,Yes,21263,Ralph Donaldson,Male,1964-03-19,0,0,0,1,0,0,0,1,18802 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21164,21164,21300,21264,Website,Atticus Finch,Hands,Neck,,,,Yes,2010-02-20,2017-06-06,No,21264,George Heins,Male,1988-08-20,0,0,0,0,0,1,0,1,7854 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,1
21165,21165,21301,21265,Referal,Ally Mcbeal,Elbow,Eye,,,,No,2015-11-22,2017-06-07,Yes,21265,Gary Alvarez,Male,1999-03-05,0,0,0,0,1,0,0,1,6106 days 00:00:00.000000000,0,0,1,1,0,0,0,0,0,0
21166,21166,21302,21266,Facebook,Ally Mcbeal,Eye,,,,,Yes,2014-05-14,2017-06-08,No,21266,Stephanie Weuve,Female,,0,1,0,0,0,0,1,0,,0,0,0,1,0,0,0,0,0,0
21167,21167,21303,21267,Referal,Daniel Kafee,Head,Ankle,,,,Yes,2016-08-27,2017-06-09,Yes,21267,Dale Bracken,Male,1986-07-22,0,0,0,0,1,0,0,1,10994 days 00:00:00.000000000,1,0,0,0,0,0,0,1,0,0
21168,21168,21304,21268,Website,Perry Mason,Head,,,,,Yes,2016-03-15,2017-06-10,No,21268,Jay Vines,Male,1977-01-18,0,0,0,0,0,1,0,1,14301 days 00:00:00.000000000,0,0,0,0,0,0,0,1,0,0
21169,21169,21305,21269,,Rusty Sabich,Hands,,,,,Yes,2015-12-31,2017-06-11,Yes,21269,Cedric Reimer,Male,1976-02-27,0,0,0,0,0,0,0,1,14552 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0
21170,21170,21306,21270,Google,,Elbow,,,,,Yes,2016-04-28,2017-06-11,Yes,21270,Charles Lankford,Male,1962-07-27,0,0,1,0,0,0,0,1,19634 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0
21171,21171,21307,21271,Website,Perry Mason,Elbow,Hand,,,,No,2016-01-19,2017-06-11,Yes,21271,Helen Norman,Female,1960-08-22,0,0,0,0,0,1,1,0,20238 days 00:00:00.000000000,0,0,1,0,0,1,0,0,0,0
21172,21172,21308,21272,Other,Ally Mcbeal,Eye,Head,,,,No,2014-09-05,2017-06-11,No,21272,James Hughes,Male,1951-04-02,0,0,0,1,0,0,0,1,23167 days 00:00:00.000000000,0,0,0,1,0,0,0,1,0,0
21173,21173,21309,21273,Google,Rachel Zane,Ankle,,,,,Yes,2016-01-30,2017-06-12,No,21273,Harry Fahie,Male,2001-01-20,0,0,1,0,0,0,0,1,5488 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0
21174,21174,21310,21274,Facebook,Patty Hewes,Head,Elbow,Ankle,,,No,2017-03-11,2017-06-12,No,21274,Emma Harper,Female,2001-11-24,0,1,0,0,0,0,1,0,5586 days 00:00:00.000000000,1,0,1,0,0,0,0,1,0,0
21175,21175,21311,21275,Website,Ally Mcbeal,Hip,Neck,,,,No,2014-01-06,2017-06-13,No,21275,Robert Farris,Male,,0,0,0,0,0,1,0,1,,0,0,0,0,0,0,0,0,1,1
21176,21176,21312,21276,Facebook,Rusty Sabich,Hand,Head,,,,Yes,2010-11-15,2017-06-13,No,21276,Thomas Amyx,Male,1972-03-02,0,1,0,0,0,0,0,1,14137 days 00:00:00.000000000,0,0,0,0,0,1,0,1,0,0
21177,21177,21313,21277,Website,,Foot/Feet,,,,,No,2016-05-18,2017-06-13,Yes,21277,Billy Nunez,Male,1947-06-16,0,0,0,0,0,1,0,1,25174 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,0
21178,21178,21314,21278,Referal,Daniel Kafee,Hand,,,,,No,2014-10-10,2017-06-13,No,21278,Donald Fontenot,Male,1992-06-23,0,0,0,0,1,0,0,1,8144 days 00:00:00.000000000,0,0,0,0,0,1,0,0,0,0
21179,21179,21315,21279,Referal,Daniel Kafee,Elbow,,,,,Yes,2015-06-10,2017-06-13,No,21279,John Williams,Male,1997-03-23,0,0,0,0,1,0,0,1,6653 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0
21180,21180,21316,21280,Facebook,Rachel Zane,Head,,,,,No,2013-03-06,2017-06-13,No,21280,Gracie Jones,Female,1979-07-30,0,1,0,0,0,0,1,0,12273 days 00:00:00.000000000,0,0,0,0,0,0,0,1,0,0
21181,21181,21317,21281,,Joanee Galloway,Head,Eye,,,,No,2017-01-18,2017-06-13,No,21281,Ismael Hutson,Male,1972-04-02,0,0,0,0,0,0,0,1,16362 days 00:00:00.000000000,0,0,0,1,0,0,0,1,0,0
21182,21182,21318,21282,Other,Joanee Galloway,Ankle,,,,,Yes,2015-08-04,2017-06-14,No,21282,Willie Estorga,Male,1966-04-16,0,0,0,1,0,0,0,1,18007 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0
21183,21183,21319,21283,Website,Perry Mason,Hand,Neck,,,,Yes,2012-12-17,2017-06-14,No,21283,Jim Terrones,Male,1980-04-25,0,0,0,0,0,1,0,1,11924 days 00:00:00.000000000,0,0,0,0,0,1,0,0,0,1
21184,21184,21320,21284,Other,Rachel Zane,Hand,Hip,Elbow,,,Yes,2016-06-03,2017-06-15,No,21284,Eva Bennett,Female,1988-11-15,0,0,0,1,0,0,1,0,10062 days 00:00:00.000000000,0,0,1,0,0,1,0,0,1,0
21185,21185,21321,21285,Google,Patty Hewes,Head,,,,,No,2016-07-22,2017-06-16,Yes,21285,Patricia Gardner,Female,1951-01-24,0,0,1,0,0,0,1,0,23921 days 00:00:00.000000000,0,0,0,0,0,0,0,1,0,0
21186,21186,21322,21286,Other,Daniel Kafee,Arm,Hands,,,,No,2015-03-21,2017-06-17,No,21286,Paula Dallmann,,1984-04-02,0,0,0,1,0,0,0,0,11310 days 00:00:00.000000000,0,1,0,0,0,0,1,0,0,0
21187,21187,21323,21287,Facebook,Rachel Zane,Hands,Hip,,,,No,2016-12-30,2017-06-18,No,21287,Melissa Kersey,Female,2007-01-23,0,1,0,0,0,0,1,0,3629 days 00:00:00.000000000,0,0,0,0,0,0,1,0,1,0
21188,21188,21324,21288,Facebook,Joanee Galloway,Eye,Elbow,Ankle,Neck,,Yes,2013-11-21,2017-06-19,No,21288,Albertine Langdon,Female,1954-12-20,0,1,0,0,0,0,1,0,21521 days 00:00:00.000000000,1,0,1,1,0,0,0,0,0,1
21189,21189,21325,21289,,Patty Hewes,Eye,,,,,Yes,2016-09-12,2017-06-20,Yes,21289,Clayton Derentis,Male,1967-09-24,0,0,0,0,0,0,0,1,17886 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21190,21190,21326,21290,,Joanee Galloway,Head,Elbow,Foot/Feet,,,No,2015-08-12,2017-06-21,No,21290,Robert Montgomery,Male,1979-09-13,0,0,0,0,0,0,0,1,13117 days 00:00:00.000000000,0,0,1,0,1,0,0,1,0,0
21191,21191,21327,21291,Google,Rusty Sabich,Eye,,,,,No,2016-04-26,2017-06-21,Yes,21291,Jacob Morton,Male,1975-02-21,0,0,1,0,0,0,0,1,15040 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21192,21192,21328,21292,Other,Joanee Galloway,Foot/Feet,,,,,No,2011-10-10,2017-06-22,No,21292,Billy Harmon,Male,1991-05-17,0,0,0,1,0,0,0,1,7451 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,0
21193,21193,21329,21293,Other,Rachel Zane,Eye,Head,,,,No,2015-11-27,2017-06-23,No,21293,Cesar Jones,Male,1978-07-24,0,0,0,1,0,0,0,1,13640 days 00:00:00.000000000,0,0,0,1,0,0,0,1,0,0
21194,21194,21330,21294,Other,Perry Mason,Hand,,,,,No,2014-03-11,2017-06-24,No,21294,Lemuel Shoemaker,Male,1980-02-22,0,0,0,1,0,0,0,1,12436 days 00:00:00.000000000,0,0,0,0,0,1,0,0,0,0
21195,21195,21331,21295,,Patty Hewes,Ankle,Arm,Neck,,,No,2013-08-15,2017-06-24,No,21295,Jose Pospisil,Male,2015-10-21,0,0,0,0,0,0,0,1,-797 days +00:00:00.000000000,1,1,0,0,0,0,0,0,0,1
21196,21196,21332,21296,Website,Rachel Zane,Eye,Head,,,,Yes,2015-11-28,2017-06-25,No,21296,Eddie Wight,Male,1998-08-31,0,0,0,0,0,1,0,1,6298 days 00:00:00.000000000,0,0,0,1,0,0,0,1,0,0
21197,21197,21333,21297,Other,Daniel Kafee,Hands,Head,,,,No,2012-02-05,2017-06-26,No,21297,Joseph Hendricks,Male,1990-06-24,0,0,0,1,0,0,0,1,7896 days 00:00:00.000000000,0,0,0,0,0,0,1,1,0,0
21198,21198,21334,21298,Referal,Patty Hewes,Eye,Neck,,,,Yes,2016-03-22,2017-06-26,Yes,21298,Floyd Sargent,Male,,0,0,0,0,1,0,0,1,,0,0,0,1,0,0,0,0,0,1
21199,21199,21335,21299,Referal,Daniel Kafee,Arm,,,,,No,2017-05-31,2017-06-27,Yes,21299,Nicholas Mcmullen,Male,1969-05-21,0,0,0,0,1,0,0,1,17542 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0
21200,21200,21336,21300,Other,Ally Mcbeal,Elbow,,,,,No,2016-06-12,2017-06-27,No,21300,Lillian Patterson,Female,1971-05-18,0,0,0,1,0,0,1,0,16462 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0
21201,21201,21337,21301,,Perry Mason,Neck,Eye,,,,Yes,2016-11-13,2017-06-28,Yes,21301,Katherine Meehan,Female,1996-06-30,0,0,0,0,0,0,1,0,7441 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,1
21202,21202,21338,21302,Other,Joanee Galloway,Hip,Neck,,,,Yes,2017-05-14,2017-06-29,Yes,21302,Katherine Maldonado,Female,1975-11-05,0,0,0,1,0,0,1,0,15166 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,1
21203,21203,21339,21303,Google,Patty Hewes,Arm,Neck,,,,Yes,2016-09-21,2017-06-30,Yes,21303,Elena Chatman,Female,2022-08-22,0,0,1,0,0,0,1,0,-2161 days +00:00:00.000000000,0,1,0,0,0,0,0,0,0,1
21204,21204,21340,21304,Facebook,Daniel Kafee,Eye,Elbow,Hand,,,Yes,2017-02-23,2017-07-01,No,21304,Birdie Ruiz,Female,1986-04-04,0,1,0,0,0,0,1,0,11283 days 00:00:00.000000000,0,0,1,1,0,1,0,0,0,0
21205,21205,21341,21305,Facebook,Rachel Zane,Arm,,,,,Yes,2014-11-15,2017-07-02,No,21305,Kenny Nunn,Male,1966-06-04,0,1,0,0,0,0,0,1,17696 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0
21206,21206,21342,21306,Google,Ally Mcbeal,Head,Ankle,,,,No,2015-12-30,2017-07-03,No,21306,Dean Reier,Male,1986-03-04,0,0,1,0,0,0,0,1,10893 days 00:00:00.000000000,1,0,0,0,0,0,0,1,0,0
21207,21207,21343,21307,Google,Joanee Galloway,Head,Elbow,,,,No,2016-08-17,2017-07-03,No,21307,Timothy Porter,Male,1987-11-10,0,0,1,0,0,0,0,1,10508 days 00:00:00.000000000,0,0,1,0,0,0,0,1,0,0
21208,21208,21344,21308,,Daniel Kafee,Foot/Feet,,,,,No,2014-12-26,2017-07-03,No,21308,Jose Quiroz,Male,1992-07-13,0,0,0,0,0,0,0,1,8201 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,0
21209,21209,21345,21309,Facebook,Rachel Zane,Hand,Hands,,,,No,2016-08-26,2017-07-03,No,21309,James Paterniti,Male,1979-08-19,0,1,0,0,0,0,0,1,13522 days 00:00:00.000000000,0,0,0,0,0,1,1,0,0,0
21210,21210,21346,21310,Referal,Perry Mason,Foot/Feet,,,,,No,2015-11-22,2017-07-04,Yes,21310,Bruce Cespedes,Male,2010-04-23,0,0,0,0,1,0,0,1,2039 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,0
21211,21211,21347,21311,Other,Patty Hewes,Neck,Eye,,,,Yes,2011-07-22,2017-07-04,No,21311,Juanita Dahl,,1987-02-27,0,0,0,1,0,0,0,0,8911 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,1
21212,21212,21348,21312,,,Hand,Elbow,,,,Yes,2016-01-04,2017-07-05,Yes,21312,Edwin Kelly,Male,1967-06-17,0,0,0,0,0,0,0,1,17733 days 00:00:00.000000000,0,0,1,0,0,1,0,0,0,0
21213,21213,21349,21313,Referal,Rachel Zane,Eye,,,,,No,2016-06-25,2017-07-06,Yes,21313,Pamela Breiter,Female,1982-03-25,0,0,0,0,1,0,1,0,12511 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21214,21214,21350,21314,Facebook,Daniel Kafee,Neck,,,,,No,2013-10-14,2017-07-06,No,21314,Julie Mcconkey,Female,1960-09-14,0,1,0,0,0,0,1,0,19388 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,1
21215,21215,21351,21315,Facebook,Rachel Zane,Ankle,Arm,,,,No,2016-06-06,2017-07-07,No,21315,Karen Marshall,Female,1963-06-14,0,1,0,0,0,0,1,0,19351 days 00:00:00.000000000,1,1,0,0,0,0,0,0,0,0
21216,21216,21352,21316,Google,Patty Hewes,Head,Hip,Ankle,,,No,2017-01-21,2017-07-07,No,21316,Robert Pulido,Male,1975-03-09,0,0,1,0,0,0,0,1,15294 days 00:00:00.000000000,1,0,0,0,0,0,0,1,1,0
21217,21217,21353,21317,,Atticus Finch,Ankle,Arm,,,,No,2015-08-05,2017-07-08,No,21317,Julie West,Female,1967-09-17,0,0,0,0,0,0,1,0,17489 days 00:00:00.000000000,1,1,0,0,0,0,0,0,0,0
21218,21218,21354,21318,,Patty Hewes,Eye,Neck,,,,No,2015-03-27,2017-07-09,No,21318,Maria Hull,Female,1985-10-26,0,0,0,0,0,0,1,0,10744 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,1
21219,21219,21355,21319,,Rachel Zane,Head,,,,,Yes,2016-12-15,2017-07-10,No,21319,Nancy Jackson,Female,1961-06-04,0,0,0,0,0,0,1,0,20283 days 00:00:00.000000000,0,0,0,0,0,0,0,1,0,0
21220,21220,21356,21320,Google,Patty Hewes,Elbow,Head,,,,Yes,2015-03-28,2017-07-10,No,21320,Laura Pigman,Female,1992-08-28,0,0,1,0,0,0,1,0,8247 days 00:00:00.000000000,0,0,1,0,0,0,0,1,0,0
21221,21221,21357,21321,Other,Daniel Kafee,Eye,,,,,Yes,2015-12-09,2017-07-11,No,21321,Alex Abu,Male,1981-07-26,0,0,0,1,0,0,0,1,12554 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21222,21222,21358,21322,Other,Daniel Kafee,Eye,Head,,,,No,2016-02-03,2017-07-12,Yes,21322,Janice Merrill,Female,1972-04-24,0,0,0,1,0,0,1,0,15990 days 00:00:00.000000000,0,0,0,1,0,0,0,1,0,0
21223,21223,21359,21323,Facebook,Joanee Galloway,Eye,,,,,No,2015-10-19,2017-07-13,No,21323,Antonio Smith,Male,1978-06-23,0,1,0,0,0,0,0,1,13632 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21224,21224,21360,21324,Other,,Elbow,Ankle,Foot/Feet,,,No,2015-07-23,2017-07-14,No,21324,Daniel Serrano,Male,1991-06-05,0,0,0,1,0,0,0,1,8814 days 00:00:00.000000000,1,0,1,0,1,0,0,0,0,0
21225,21225,21361,21325,Facebook,Rusty Sabich,Head,Arm,Hand,,,No,2016-10-28,2017-07-15,No,21325,David Bowland,Male,1990-02-19,0,1,0,0,0,0,0,1,9748 days 00:00:00.000000000,0,1,0,0,0,1,0,1,0,0
21226,21226,21362,21326,Google,Daniel Kafee,Eye,Hip,Ankle,,,No,2015-12-22,2017-07-16,Yes,21326,Harold Schuler,Male,1948-09-05,0,0,1,0,0,0,0,1,24579 days 00:00:00.000000000,1,0,0,1,0,0,0,0,1,0
21227,21227,21363,21327,Website,Rusty Sabich,Eye,,,,,Yes,2015-01-12,2017-07-17,No,21327,Joseph Taylor,Male,1967-12-30,0,0,0,0,0,1,0,1,17180 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21228,21228,21364,21328,Facebook,Patty Hewes,Eye,,,,,Yes,2013-04-03,2017-07-18,No,21328,Janet Johnson,Female,2000-10-27,0,1,0,0,0,0,1,0,4541 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21229,21229,21365,21329,Other,Atticus Finch,Hip,Ankle,,,,No,2016-06-12,2017-07-18,No,21329,Henry Bedell,Male,2004-06-09,0,0,0,1,0,0,0,1,4386 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0
21230,21230,21366,21330,Facebook,Rachel Zane,Arm,Hip,Ankle,,,No,2016-02-11,2017-07-18,Yes,21330,Terry Mccloud,Male,1941-12-01,0,1,0,0,0,0,0,1,27100 days 00:00:00.000000000,1,1,0,0,0,0,0,0,1,0
21231,21231,21367,21331,,Ally Mcbeal,Head,Hand,Arm,,,No,2015-05-08,2017-07-18,No,21331,Jeffrey Jones,Male,1985-12-29,0,0,0,0,0,0,0,1,10722 days 00:00:00.000000000,0,1,0,0,0,1,0,1,0,0
21232,21232,21368,21332,,Rachel Zane,Head,,,,,Yes,2016-03-01,2017-07-19,Yes,21332,Jolynn Russo,Female,1959-11-08,0,0,0,0,0,0,1,0,20568 days 00:00:00.000000000,0,0,0,0,0,0,0,1,0,0
21233,21233,21369,21333,,Joanee Galloway,Foot/Feet,,,,,Yes,2012-04-15,2017-07-20,No,21333,Rigoberto Russell,Male,1912-04-10,0,0,0,0,0,0,0,1,36530 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,0
21234,21234,21370,21334,,Perry Mason,Foot/Feet,Head,,,,No,2015-11-25,2017-07-21,No,21334,Arnita Bishop,Female,1970-02-13,0,0,0,0,0,0,1,0,16721 days 00:00:00.000000000,0,0,0,0,1,0,0,1,0,0
21235,21235,21371,21335,Google,,Hip,Hands,Arm,,,Yes,2010-01-24,2017-07-22,No,21335,Garry Williams,Male,1989-05-10,0,0,1,0,0,0,0,1,7564 days 00:00:00.000000000,0,1,0,0,0,0,1,0,1,0
21236,21236,21372,21336,,Rusty Sabich,Ankle,,,,,Yes,2014-07-27,2017-07-22,No,21336,Homer Conners,Male,2010-12-29,0,0,0,0,0,0,0,1,1306 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0
21237,21237,21373,21337,Google,Patty Hewes,Arm,Hip,Head,,,No,2015-08-26,2017-07-22,No,21337,Maud Rider,Female,1966-10-21,0,0,1,0,0,0,1,0,17841 days 00:00:00.000000000,0,1,0,0,0,0,0,1,1,0
21238,21238,21374,21338,Other,,Foot/Feet,Neck,,,,Yes,2017-02-28,2017-07-23,Yes,21338,Everett Smith,Male,1970-08-27,0,0,0,1,0,0,0,1,16987 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,1
21239,21239,21375,21339,Website,Rusty Sabich,Foot/Feet,Head,,,,No,2013-10-22,2017-07-23,No,21339,Terry Keaton,Male,1952-12-01,0,0,0,0,0,1,0,1,22240 days 00:00:00.000000000,0,0,0,0,1,0,0,1,0,0
21240,21240,21376,21340,,Atticus Finch,Arm,Foot/Feet,,,,Yes,2014-07-01,2017-07-24,No,21340,Denise Moran,Female,1978-08-03,0,0,0,0,0,0,1,0,13116 days 00:00:00.000000000,0,1,0,0,1,0,0,0,0,0
21241,21241,21377,21341,Website,Daniel Kafee,Hands,Head,,,,No,2014-09-17,2017-07-24,No,21341,Larry Myers,Male,1966-01-30,0,0,0,0,0,1,0,1,17762 days 00:00:00.000000000,0,0,0,0,0,0,1,1,0,0
21242,21242,21378,21342,,Ally Mcbeal,Neck,,,,,Yes,2017-07-10,2017-07-25,Yes,21342,Shauna Chappell,Female,1972-03-22,0,0,0,0,0,0,1,0,16546 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,1
21243,21243,21379,21343,Google,Patty Hewes,Hand,Eye,,,,No,2015-11-13,2017-07-26,Yes,21343,Anthony Lyman,Male,1967-06-01,0,0,1,0,0,0,0,1,17697 days 00:00:00.000000000,0,0,0,1,0,1,0,0,0,0
21244,21244,21380,21344,Google,Rusty Sabich,Eye,,,,,No,2016-09-15,2017-07-26,No,21344,Tina Sims,Female,1991-01-14,0,0,1,0,0,0,1,0,9376 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21245,21245,21381,21345,Referal,Perry Mason,Hand,Neck,,,,Yes,2012-08-26,2017-07-26,No,21345,Maple Smith,Female,1979-06-24,0,0,0,0,1,0,1,0,12117 days 00:00:00.000000000,0,0,0,0,0,1,0,0,0,1
21246,21246,21382,21346,Other,Perry Mason,Ankle,,,,,Yes,2017-05-31,2017-07-26,No,21346,Ora Simmons,Female,1994-11-09,0,0,0,1,0,0,1,0,8239 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0
21247,21247,21383,21347,Google,Atticus Finch,Neck,,,,,Yes,2017-02-04,2017-07-26,Yes,21347,Billy Rice,Male,1947-03-22,0,0,1,0,0,0,0,1,25522 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,1
21248,21248,21384,21348,Website,Perry Mason,Elbow,Eye,,,,Yes,2016-12-02,2017-07-26,Yes,21348,Louise Neal,Female,1973-03-22,0,0,0,0,0,1,1,0,15961 days 00:00:00.000000000,0,0,1,1,0,0,0,0,0,0
21249,21249,21385,21349,,Patty Hewes,Hand,Head,,,,No,2015-08-27,2017-07-27,Yes,21349,Claudette Eller,Female,2003-08-16,0,0,0,0,0,0,1,0,4394 days 00:00:00.000000000,0,0,0,0,0,1,0,1,0,0
21250,21250,21386,21350,Other,Atticus Finch,Eye,Head,,,,No,2016-09-02,2017-07-28,Yes,21350,Helen Dawson,Female,1977-07-17,0,0,0,1,0,0,1,0,14292 days 00:00:00.000000000,0,0,0,1,0,0,0,1,0,0
21251,21251,21387,21351,,Perry Mason,Eye,,,,,Yes,2017-04-24,2017-07-29,Yes,21351,Myung Washington,Female,1960-12-05,0,0,0,0,0,0,1,0,20594 days 00:00:00.000000000,0,0,0,1,0,0,0,0,0,0
21252,21252,21388,21352,Other,Daniel Kafee,Foot/Feet,Elbow,,,,Yes,2016-07-14,2017-07-29,No,21352,Roland Luciani,Male,1976-03-16,0,0,0,1,0,0,0,1,14730 days 00:00:00.000000000,0,0,1,0,1,0,0,0,0,0
21253,21253,21389,21353,,Daniel Kafee,Hands,Elbow,,,,Yes,2012-10-16,2017-07-30,No,21353,Angela Willett,Female,,0,0,0,0,0,0,1,0,,0,0,1,0,0,0,1,0,0,0
21254,21254,21390,21354,Facebook,Rachel Zane,Foot/Feet,,,,,No,2015-10-18,2017-07-30,No,21354,Brady Richmond,Male,1965-05-02,0,1,0,0,0,0,0,1,18431 days 00:00:00.000000000,0,0,0,0,1,0,0,0,0,0
21255,21255,21391,21355,Other,Perry Mason,Neck,,,,,Yes,2015-05-26,2017-07-30,No,21355,Josephine Tovar,Female,1989-05-29,0,0,0,1,0,0,1,0,9493 days 00:00:00.000000000,0,0,0,0,0,0,0,0,0,1
21256,21256,21392,21356,Facebook,Daniel Kafee,Hands,,,,,No,2014-06-16,2017-07-30,No,21356,Edwin Deyo,Male,1969-01-24,0,1,0,0,0,0,0,1,16579 days 00:00:00.000000000,0,0,0,0,0,0,1,0,0,0
21257,21257,21393,21357,Website,Perry Mason,Hip,,,,,Yes,2013-03-15,2017-07-30,No,21357,Teri Monk,Female,1969-07-08,0,0,0,0,0,1,1,0,15956 days 00:00:00.000000000,0,0,0,0,0,0,0,0,1,0
21258,21258,21394,21358,Other,Atticus Finch,Neck,Head,Eye,Hand,,Yes,2017-01-26,2017-07-30,Yes,21358,Clara Graham,Female,1973-12-21,0,0,0,1,0,0,1,0,15742 days 00:00:00.000000000,0,0,0,1,0,1,0,1,0,1
21259,21259,21395,21359,,Patty Hewes,Elbow,,,,,No,2017-02-24,2017-07-30,No,21359,Kelly Washington,Male,1999-12-30,0,0,0,0,0,0,0,1,6266 days 00:00:00.000000000,0,0,1,0,0,0,0,0,0,0
21260,21260,21396,21360,Website,Joanee Galloway,Head,,,,,No,2016-06-29,2017-07-31,No,21360,Angel Feliciano,Male,1980-12-08,0,0,0,0,0,1,0,1,12987 days 00:00:00.000000000,0,0,0,0,0,0,0,1,0,0
21261,21261,21397,21361,Facebook,Joanee Galloway,Ankle,,,,,No,2016-06-25,2017-07-31,Yes,21361,Diane Henry,Female,1962-01-11,0,1,0,0,0,0,1,0,19889 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0
21262,21262,21398,21362,Referal,Daniel Kafee,Arm,,,,,Yes,2016-06-07,2017-08-01,Yes,21362,Ernest Cohen,Male,1976-01-27,0,0,0,0,1,0,0,1,14742 days 00:00:00.000000000,0,1,0,0,0,0,0,0,0,0
21263,21263,21399,21363,Website,Rachel Zane,Hand,Neck,Foot/Feet,,,Yes,2014-04-17,2017-08-01,No,21363,Mary Lindsey,Female,2007-01-29,0,0,0,0,0,1,1,0,2635 days 00:00:00.000000000,0,0,0,0,1,1,0,0,0,1
21264,21264,21400,21364,Referal,Atticus Finch,Ankle,,,,,Yes,2013-02-04,2017-08-02,No,21364,David Roberts,Male,2000-01-29,0,0,0,0,1,0,0,1,4755 days 00:00:00.000000000,1,0,0,0,0,0,0,0,0,0
21265,21265,21401,21365,Google,Joanee Galloway,Hip,Ankle,,,,No,2016-06-13,2017-08-02,No,21365,Ashley Manuel,Female,1958-10-02,0,0,1,0,0,0,1,0,21074 days 00:00:00.000000000,1,0,0,0,0,0,0,0,1,0
